标题,小区,地区,房源信息,总价,单价,所在区
['奥园香雪公馆南向南北对流三房，采光通风良好无遮挡'],['奥园香雪公馆 '],['香雪'],['3室1厅 | 93.95平米 | 南 | 精装 | 低楼层(共32层) | 2017年 | 塔楼'],['362'],"['38,532元/平']",黄埔区
['东荟A区大三房、安静不吵望园林、业主诚心出让'],['万科东荟城 '],['香雪'],['3室1厅 | 100.42平米 | 南 | 精装 | 低楼层(共33层) | 2016年 | 塔楼'],['280'],"['27,883元/平']",黄埔区
['新福港鼎峰B区 南向小三房  保养好 业主诚意放卖'],['新福港鼎峰 '],['科学城'],['3室2厅 | 89.32平米 | 东南 | 精装 | 低楼层(共13层)  | 塔楼'],['392'],"['43,888元/平']",黄埔区
['小面积，三房两卫，视野开阔看房方便'],['中海誉城北苑 '],['香雪'],['3室2厅 | 94.23平米 | 北 | 精装 | 高楼层(共43层)  | 塔楼'],['218'],"['23,135元/平']",黄埔区
['保利罗兰  位置安静楼栋  景观视野开阔  配套成熟'],['保利罗兰国际 '],['科学城'],['3室2厅 | 101.19平米 | 南 | 精装 | 33层 | 2016年 | 塔楼'],['380'],"['37,554元/平']",黄埔区
['万科金色梦想 大三房 东南向 中间楼层 诚心 可沟通'],['万科金色梦想 '],['香雪'],['3室2厅 | 95.2平米 | 东南 | 精装 | 高楼层(共29层) | 2015年 | 板塔结合'],['240'],"['25,211元/平']",黄埔区
['6号线香雪 精装三房 看花园 随时可以看'],['奥园香雪公馆 '],['香雪'],['3室2厅 | 94.18平米 | 北 | 简装 | 低楼层(共22层) | 2017年 | 塔楼'],['318'],"['33,766元/平']",黄埔区
['满五年看房方便，产权清晰，业主诚心，户型方正'],['龙光峰景华庭 '],['科学城'],['3室2厅 | 89.95平米 | 西北 | 精装 | 低楼层(共18层) | 2009年 | 塔楼'],['188'],"['20,901元/平']",黄埔区
['时代天韵三房 ，望花园视野开阔， 全新毛坯交付'],['时代天韵（黄埔） '],['香雪'],['3室2厅 | 87.95平米 | 东北 | 其他 | 低楼层(共32层)  | 板塔结合'],['230'],"['26,152元/平']",黄埔区
['罗兰位置比较安静户型方正看花园'],['保利罗兰国际 '],['科学城'],['3室2厅 | 101平米 | 东南 | 其他 | 33层 | 2016年 | 塔楼'],['360'],"['35,644元/平']",黄埔区
['满五年唯一，全新装修，税费少、低密度'],['保利林语山庄 '],['科学城'],['3室1厅 | 95.8平米 | 北 | 精装 | 中楼层(共18层) | 2008年 | 塔楼'],['318'],"['33,195元/平']",黄埔区
['罗兰二期，南向安静望花园，三房两卫，保养新。'],['保利罗兰国际 '],['科学城'],['3室2厅 | 98.51平米 | 南 | 精装 | 33层  | 塔楼'],['360'],"['36,545元/平']",黄埔区
['春树里南向3房  公园旁 负离子杠杠的'],['时代春树里 '],['香雪'],['3室2厅 | 92.9平米 | 南 | 其他 | 低楼层(共34层) | 2016年 | 塔楼'],['298'],"['32,078元/平']",黄埔区
['龙光三房，南北对流，主卧朝南，中高楼层，满五唯一'],['龙光峰景华庭 '],['科学城'],['3室2厅 | 86.42平米 | 东北 | 简装 | 高楼层(共18层) | 2009年 | 塔楼'],['236'],"['27,309元/平']",黄埔区
"['金色梦想精致三房,小区中间中楼层装修保养好,温馨安静']",['万科金色梦想 '],['香雪'],['3室2厅 | 77.25平米 | 北 | 其他 | 中楼层(共34层) | 2015年 | 板塔结合'],['269'],"['34,823元/平']",黄埔区
['宏康东筑 南向三房业主诚心出 看房方便'],['宏康花园五期宏康东筑 '],['开发东区'],['3室2厅 | 102.58平米 | 南 | 其他 | 高楼层(共22层) | 2009年 | 塔楼'],['155'],"['15,111元/平']",黄埔区
['房子位于中高楼层安静通风采光好视野佳业主诚心放卖'],['奥园香雪公馆 '],['香雪'],['3室2厅 | 94.3平米 | 南 北 | 其他 | 高楼层(共22层) | 2017年 | 塔楼'],['350'],"['37,116元/平']",黄埔区
['三期近地铁，区府板块，配套齐全'],['保利罗兰国际 '],['科学城'],['3室2厅 | 98.03平米 | 北 | 其他 | 高楼层(共33层) | 2016年 | 塔楼'],['360'],"['36,724元/平']",黄埔区
['满五唯一 毛坯房随意装修 中间楼层视野好  产权清晰'],['雅居乐富春山居 '],['科学城'],['3室1厅 | 133.93平米 | 南 北 | 毛坯 | 高楼层(共21层) | 2016年 | 塔楼'],['730'],"['54,507元/平']",黄埔区
['万科东荟城 南向三房 中高楼层 采光通风好'],['万科东荟城 '],['香雪'],['3室2厅 | 86.08平米 | 南 | 精装 | 高楼层(共28层) | 2015年 | 塔楼'],['310'],"['36,014元/平']",黄埔区
['东南向精装大三房，满五唯一，业主诚心出'],['龙光峰景华庭 '],['科学城'],['3室1厅 | 91.1平米 | 东南 南 | 精装 | 低楼层(共18层) | 2009年 | 塔楼'],['255'],"['27,992元/平']",黄埔区
['南向三房  过五唯一省税  保养好  视野'],['时代春树里 '],['香雪'],['3室1厅 | 92.87平米 | 南 | 精装 | 中楼层(共35层) | 2017年 | 塔楼'],['285'],"['30,689元/平']",黄埔区
['近地铁标准大三房，业主诚意出。'],['万科新里程 '],['科学城'],['3室2厅 | 88.9平米 | 北 | 精装 | 低楼层(共25层) | 2009年 | 塔楼'],['266'],"['29,922元/平']",黄埔区
['中间楼层，视野开阔，采光充足，出行方便'],['时代春树里 '],['香雪'],['3室2厅 | 80.54平米 | 东北 | 精装 | 中楼层(共18层) | 2016年 | 塔楼'],['221.5'],"['27,502元/平']",黄埔区
['房子格局好，南北对流 ， 空气流通好'],['时代天境（黄埔） '],['香雪'],['3室2厅 | 104.39平米 | 南 | 精装 | 低楼层(共39层)  | 塔楼'],['330'],"['31,613元/平']",黄埔区
['南北对流三房 户型格局方正 中楼层 看园林 精装修'],['实地常春藤 '],['黄埔永和'],['3室1厅 | 89.01平米 | 南 北 | 其他 | 高楼层(共29层) | 2018年 | 塔楼'],['175'],"['19,661元/平']",黄埔区
['高层三大房，带入户，户型设计实用，业主急卖，急卖。'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 98.89平米 | 东南 | 其他 | 33层 | 2017年 | 塔楼'],['170'],"['17,191元/平']",黄埔区
['户型方正，安静不吵，看小区园林'],['时代香树里 '],['香雪'],['3室1厅 | 79.35平米 | 北 | 其他 | 高楼层(共26层)  | 平房'],['310'],"['39,068元/平']",黄埔区
['中高楼层，看小区园林，A区中间位置，视野开阔'],['万科东荟城 '],['香雪'],['3室2厅 | 101.24平米 | 北 | 精装 | 低楼层(共32层) | 2016年 | 板塔结合'],['280'],"['27,658元/平']",黄埔区
['高楼层 视野无遮挡 采光通风好'],['保利罗兰国际 '],['科学城'],['3室2厅 | 98.51平米 | 南 | 其他 | 33层  | 塔楼'],['390'],"['39,590元/平']",黄埔区
['离地铁200米，3大广场包围小区内9年广外附'],['品秀星樾 '],['香雪'],['3室2厅 | 95.14平米 | 北 | 精装 | 32层 | 2023年 | 塔楼'],['378'],"['39,731元/平']",黄埔区
['万科里享家 中楼层精装三房 保养新净省心入住'],['万科里享家 '],['黄埔永和'],['3室1厅 | 76.73平米 | 北 南 | 其他 | 中楼层(共34层) | 2017年 | 塔楼'],['140'],"['18,246元/平']",黄埔区
['龙光安静南向三房，户型方正，配套齐全'],['龙光峰景华庭 '],['科学城'],['3室1厅 | 91.57平米 | 西南 | 精装 | 低楼层(共18层) | 2009年 | 塔楼'],['259'],"['28,285元/平']",黄埔区
['富力悦禧花园 3室1厅 东南'],['富力悦禧花园 '],['开发东区'],['3室1厅 | 87平米 | 东南 | 其他 | 33层 | 2015年 | 塔楼'],['170'],"['19,541元/平']",黄埔区
['近地铁公园，配套完善，视野开阔，户型方正适用'],['品秀星樾 '],['香雪'],['3室1厅 | 95.63平米 | 北 | 其他 | 32层  | 塔楼'],['350'],"['36,600元/平']",黄埔区
['南北对流精装3房，采光好视野好，精装，拎包入住'],['龙光峰景华庭 '],['科学城'],['3室1厅 | 86.72平米 | 南 北 | 其他 | 高楼层(共18层) | 2009年 | 塔楼'],['268'],"['30,905元/平']",黄埔区
['早有暖阳，晚有余晖，南向大三房，全屋定制'],['佳兆业城市广场 '],['南岗'],['3室1厅 | 82.82平米 | 南 | 其他 | 32层 | 2019年 | 塔楼'],['275'],"['33,205元/平']",黄埔区
['位置安静，保养好，户型方正采光好'],['珠江嘉园 '],['黄埔永和'],['3室2厅 | 91.41平米 | 北 | 精装 | 中楼层(共32层) | 2015年 | 塔楼'],['116'],"['12,691元/平']",黄埔区
['全屋定制保养好  南向三房  视野无遮挡  安静远离高速'],['保利罗兰国际 '],['科学城'],['3室2厅 | 97.45平米 | 南 | 精装 | 33层 | 2016年 | 塔楼'],['385'],"['39,508元/平']",黄埔区
['尚城中层三房带入户阳台 户型漂亮'],['万科尚城御府 '],['南岗'],['3室1厅 | 75.63平米 | 西北 | 简装 | 32层 | 2018年 | 板楼'],['195'],"['25,784元/平']",黄埔区
['爱特城南北对流3房 全屋定制 高品质呈现生活'],['越秀保利爱特城 '],['香雪'],['3室1厅 | 99.59平米 | 北 | 精装 | 高楼层(共18层) | 2016年 | 塔楼'],['188'],"['18,878元/平']",黄埔区
"['东荟城A区3房南北对流户型,安静舒服,光线充足']",['万科东荟城 '],['香雪'],['3室2厅 | 99.22平米 | 东南 南 北 | 精装 | 低楼层(共18层) | 2016年 | 塔楼'],['270'],"['27,213元/平']",黄埔区
['：高层南向 三房 格局方正 视野宽阔'],['万科里享家 '],['黄埔永和'],['3室2厅 | 92.37平米 | 东南 | 精装 | 高楼层(共34层)  | 塔楼'],['150'],"['16,240元/平']",黄埔区
['宝能文化广场南向三房业主诚心出手'],['宝能文化广场 '],['科学城'],['3室2厅 | 94.6平米 | 南 | 其他 | 低楼层(共31层) | 2018年 | 塔楼'],['390'],"['41,227元/平']",黄埔区
['绿地杉禾田 3房南向 户型方正安静'],['绿地杉禾田晶舍 '],['香雪'],['3室2厅 | 100.22平米 | 南 | 其他 | 低楼层(共48层) | 2023年 | 板塔结合'],['294'],"['29,336元/平']",黄埔区
['层高5米 南向中楼层 精装修 业主诚意出'],['萝岗敏捷广场 '],['科学城'],['3室1厅 | 102.36平米 | 南 | 其他 | 中楼层(共18层) | 2016年 | 板塔结合'],['177'],"['17,292元/平']",黄埔区
['三期近地铁，区府板块，配套齐全'],['保利罗兰国际 '],['科学城'],['3室2厅 | 98.03平米 | 北 | 其他 | 高楼层(共33层) | 2016年 | 塔楼'],['360'],"['36,724元/平']",黄埔区
['万科新里程高层南向大三房 安静通风采光好 户型方正'],['万科新里程 '],['科学城'],['3室2厅 | 92.99平米 | 南 | 精装 | 高楼层(共25层) | 2009年 | 塔楼'],['295'],"['31,724元/平']",黄埔区
['区府标杆楼盘 新福港鼎峰 南向三房小区坏境好户型方正'],['新福港鼎峰 '],['科学城'],['3室1厅 | 87平米 | 南 | 其他 | 高楼层(共30层) | 2015年 | 塔楼'],['450'],"['51,725元/平']",黄埔区
['龙光南向三房一楼带小花园 装修保养很好'],['龙光峰景华庭 '],['科学城'],['3室1厅 | 91.97平米 | 南 | 其他 | 低楼层(共18层) | 2009年 | 塔楼'],['258'],"['28,053元/平']",黄埔区
['保利南向望泳池精装修全新未住过。'],['越秀保利爱特城 '],['香雪'],['3室2厅 | 95.94平米 | 南 | 精装 | 中楼层(共33层) | 2016年 | 塔楼'],['185'],"['19,283元/平']",黄埔区
['萝岗敏捷广场两层复式大平层  无遮挡'],['萝岗敏捷广场 '],['科学城'],['3室1厅 | 76.18平米 | 东南 南 | 其他 | 低楼层(共16层) | 2016年 | 板塔结合'],['145'],"['19,034元/平']",黄埔区
['保利罗兰国际三房两卫 安静楼栋 中高楼层'],['保利罗兰国际 '],['科学城'],['3室1厅 | 101.13平米 | 东南 南 | 精装 | 33层 | 2016年 | 塔楼'],['410'],"['40,542元/平']",黄埔区
['房子唯一，户型好，采光好，配套好'],['绿地城凤语湾 '],['知识城'],['3室2厅 | 98.1平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合'],['210'],"['21,407元/平']",黄埔区
['红藤花园高楼层 满五唯一省心入住 精装三房两卫'],['实地常春藤 '],['黄埔永和'],['3室2厅 | 97平米 | 南 | 精装 | 高楼层(共33层) | 2017年 | 塔楼'],['150'],"['15,464元/平']",黄埔区
['科学网红小区高品质门口就是华附'],['大壮名城 '],['科学城'],['3室2厅 | 93平米 | 南 | 精装 | 33层 | 2020年 | 塔楼'],['520'],"['55,914元/平']",黄埔区
['爱特城中层北向三房视野开阔望花园'],['越秀保利爱特城 '],['香雪'],['3室2厅 | 86.19平米 | 北 | 其他 | 中楼层(共33层)  | 塔楼'],['163'],"['18,912元/平']",黄埔区
['幸福荟南向高层三房 靓景观 板式楼 南北对流'],['万科幸福荟 '],['知识城'],['3室2厅 | 93.65平米 | 南 | 精装 | 高楼层(共33层)  | 板楼'],['178'],"['19,007元/平']",黄埔区
['金碧世纪花园 有电梯 医疗配套成熟 产权清晰 满五'],['金碧世纪花园 '],['大沙地'],['3室2厅 | 99.89平米 | 北 | 其他 | 低楼层(共17层) | 2003年 | 塔楼'],['300'],"['30,034元/平']",黄埔区
['户型方正，业主诚心放卖，随时看房'],['绿地城凤语湾 '],['知识城'],['3室2厅 | 85.28平米 | 北 | 其他 | 中楼层(共33层)  | 塔楼'],['166'],"['19,466元/平']",黄埔区
['业主自已装修精致三房望小区园林与别墅南北对流保养好'],['峰湖御境 '],['科学城'],['3室1厅 | 90.74平米 | 东北 | 精装 | 高楼层(共33层) | 2018年 | 塔楼'],['326'],"['35,927元/平']",黄埔区
['户型方正 保养好 近地铁口 采光好'],['绿地城凤语湾 '],['知识城'],['3室2厅 | 100.47平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合'],['169'],"['16,821元/平']",黄埔区
['峰湖三房，位置好，业主诚心出手'],['峰湖御境 '],['科学城'],['3室2厅 | 90.74平米 | 北 | 精装 | 中楼层(共33层) | 2018年 | 塔楼'],['350'],"['38,572元/平']",黄埔区
['此房是南北对流大三房，业主精心设计。可拎包入住'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 99.4平米 | 南 北 | 精装 | 33层 | 2017年 | 塔楼'],['224'],"['22,536元/平']",黄埔区
['康晖苑实用三房，业主重新装修过，满五唯一，急卖'],['宏康花园二期康晖苑 '],['开发东区'],['3室2厅 | 88.95平米 | 北 | 精装 | 高楼层(共7层) | 2005年 | 塔楼'],['108'],"['12,142元/平']",黄埔区
['南岗地铁口上盖 证过五年唯一低税费 生活方便'],['富域尚品居 '],['南岗'],['3室2厅 | 92.36平米 | 东南 | 其他 | 中楼层(共18层) | 2009年 | 塔楼'],['267'],"['28,909元/平']",黄埔区
['满二不唯一，高楼层，采光通风好'],['省电力一局 '],['南岗'],['3室1厅 | 79.47平米 | 南 | 其他 | 高楼层(共7层) | 1990年 | 塔楼'],['120'],"['15,101元/平']",黄埔区
['4地铁3电车半小时畅达全城，户型正南向看花园'],['黄埔中央城 '],['香雪'],['3室2厅 | 103.59平米 | 南 | 其他 | 中楼层(共32层) | 2023年 | 塔楼'],['375'],"['36,201元/平']",黄埔区
['南向横厅，大阳台三房两卫，中高层采光好视野宽阔'],['时代印记(广州) '],['知识城'],['3室2厅 | 104.95平米 | 南 | 其他 | 低楼层(共26层)  | 塔楼'],['180'],"['17,152元/平']",黄埔区
['时代天韵自住三房，全屋定制，拎包入住，诚心出'],['时代中国时代天韵 '],['知识城'],['3室2厅 | 97.5平米 | 北 | 精装 | 中楼层(共23层)  | 塔楼'],['230'],"['23,590元/平']",黄埔区
['三房，满五不唯一，不带车位， 楼层好，视野开阔'],['龙光峰景华庭 '],['科学城'],['3室1厅 | 83.6平米 | 南 北 | 其他 | 中楼层(共18层) | 2009年 | 塔楼'],['200'],"['23,924元/平']",黄埔区
['空置 看房方便 诚心出 便宜  格局好'],['富颐华庭T区 '],['大沙地'],['3室2厅 | 100.88平米 | 东南 南 | 精装 | 低楼层(共32层)  | 塔楼'],['558'],"['55,314元/平']",黄埔区
['视野开阔，户型方正，风光好，环境可以，空气清新'],['招商雍景湾北区 '],['知识城'],['3室2厅 | 89.53平米 | 北 | 精装 | 低楼层(共22层)  | 平房'],['146'],"['16,308元/平']",黄埔区
['黄埔开发区东区 小三房 电梯高楼层'],['南康新村 '],['开发东区'],['3室2厅 | 73.4平米 | 北 | 其他 | 高楼层(共11层)  | 塔楼'],['102'],"['13,897元/平']",黄埔区
['小区配套齐全地理位置优质户型方正层高5米'],['萝岗敏捷广场 '],['科学城'],['3室2厅 | 76.53平米 | 南 | 其他 | 高楼层(共16层) | 2016年 | 板塔结合'],['150'],"['19,601元/平']",黄埔区
['金色梦想3房安静望小区花园诚心出'],['万科金色梦想 '],['香雪'],['3室2厅 | 75.86平米 | 北 | 精装 | 中楼层(共34层) | 2015年 | 板塔结合'],['190'],"['25,047元/平']",黄埔区
['小区园中位置，满五不唯一，楼层好，视野宽阔，'],['时代春树里 '],['香雪'],['3室2厅 | 81.76平米 | 北 | 精装 | 高楼层(共34层) | 2016年 | 塔楼'],['220'],"['26,909元/平']",黄埔区
['罗兰二期三房一卫，中高层精装保养新，安静望花园'],['保利罗兰国际 '],['科学城'],['3室2厅 | 90.95平米 | 北 | 其他 | 33层 | 2016年 | 塔楼'],['338'],"['37,164元/平']",黄埔区
['金碧  大院子！满五年 安静不吵 诚心转手'],['金碧世纪花园 '],['大沙地'],['3室2厅 | 99.76平米 | 北 | 简装 | 低楼层(共17层) | 2003年 | 塔楼'],['425'],"['42,603元/平']",黄埔区
['急卖急卖！高档装修，全新未入住，南向中楼层！'],['品秀星樾 '],['香雪'],['3室2厅 | 107.64平米 | 南 | 精装 | 32层  | 塔楼'],['432'],"['40,134元/平']",黄埔区
['东方华庭南向三房，单边位，园林景观，近地铁。'],['凯信东方华庭 '],['开发东区'],['3室2厅 | 100.7平米 | 东南 | 精装 | 中楼层(共17层) | 2005年 | 塔楼'],['200'],"['19,861元/平']",黄埔区
['电梯南向中间楼层 全屋阳光 精装修小区中间安静舒适'],['保利罗兰国际 '],['科学城'],['3室2厅 | 100.44平米 | 东南 | 其他 | 33层 | 2017年 | 塔楼'],['399'],"['39,726元/平']",黄埔区
['此房已经满二，户型方正，南北对流，采光好'],['万科幸福誉 '],['知识城'],['3室2厅 | 88.44平米 | 南 | 精装 | 高楼层(共34层) | 2014年 | 塔楼'],['230'],"['26,007元/平']",黄埔区
['常春藤南向三房 装修保养新  拎包入住  诚意出'],['实地常春藤 '],['黄埔永和'],['3室2厅 | 104.06平米 | 南 | 精装 | 高楼层(共33层) | 2017年 | 塔楼'],['169'],"['16,241元/平']",黄埔区
['公积金2成首付拥阳光三房，宽间距园林景观，产权清晰'],['万科幸福誉 '],['知识城'],['3室2厅 | 86.59平米 | 北 | 精装 | 低楼层(共33层) | 2014年 | 板塔结合'],['170'],"['19,633元/平']",黄埔区
['此房业主诚心出，户型方正，采光好，保养比较好'],['万科幸福誉 '],['知识城'],['3室2厅 | 97.21平米 | 南 | 其他 | 高楼层(共34层) | 2014年 | 塔楼'],['240'],"['24,689元/平']",黄埔区
['龙湖双珑原著大3房，中间楼层，视野开阔'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 98.99平米 | 北 | 其他 | 23层  | 板塔结合'],['215'],"['21,720元/平']",黄埔区
['幸福誉大三房 楼栋位置好安静 近地铁'],['万科幸福誉 '],['知识城'],['3室2厅 | 95.8平米 | 东南 南 | 精装 | 低楼层(共26层) | 2014年 | 板塔结合'],['269'],"['28,080元/平']",黄埔区
['视野无遮挡  次新房急卖  出入方便'],['黄埔中央城 '],['香雪'],['3室2厅 | 96.98平米 | 北 | 其他 | 高楼层(共38层)  | 塔楼'],['325'],"['33,513元/平']",黄埔区
['万科幸福荟71平3房，中高层，采光好'],['万科幸福荟 '],['知识城'],['3室1厅 | 70.2平米 | 北 南 | 精装 | 低楼层(共33层)  | 板楼'],['138'],"['19,659元/平']",黄埔区
['龙湖三房两卫，环境宜人入住优选'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 98.99平米 | 北 | 精装 | 23层  | 板塔结合'],['188'],"['18,992元/平']",黄埔区
['绿地大三房 无遮挡 保养好 近地铁口 采光好'],['绿地城凤语湾 '],['知识城'],['3室1厅 | 97.67平米 | 东南 南 | 精装 | 高楼层(共34层)  | 板塔结合'],['220'],"['22,525元/平']",黄埔区
['凤语湾南向大3房，中高层，视野好，采光充足'],['绿地城凤语湾 '],['知识城'],['3室1厅 | 100.47平米 | 东南 | 精装 | 中楼层(共33层)  | 板塔结合'],['220'],"['21,898元/平']",黄埔区
['全新未入住 视野开阔 安静不吵 户型方正实用'],['万科金色梦想 '],['香雪'],['3室2厅 | 86.4平米 | 北 | 精装 | 高楼层(共29层) | 2015年 | 板塔结合'],['265'],"['30,672元/平']",黄埔区
['万科幸福悦 实用三房 中楼层视野好 保养好'],['万科幸福悦 '],['知识城'],['3室2厅 | 79.73平米 | 北 | 其他 | 中楼层(共24层)  | 塔楼'],['160'],"['20,068元/平']",黄埔区
['富颐华庭 高层 鱼珠  第二CBD'],['富颐华庭T区 '],['大沙地'],['3室2厅 | 100.93平米 | 东南 南 | 精装 | 高楼层(共32层)  | 塔楼'],['540'],"['53,503元/平']",黄埔区
['时代天韵， 南向刚需三房，中层采光好，带车位'],['时代天韵（黄埔） '],['香雪'],['3室2厅 | 80.23平米 | 南 | 毛坯 | 中楼层(共32层)  | 塔楼'],['330'],"['41,132元/平']",黄埔区
['金逸雅居 新装修两房 可直接入住 安静不吵'],['金逸雅居 '],['黄埔区府'],['3室1厅 | 82.35平米 | 南 | 其他 | 中楼层(共11层) | 2006年 | 塔楼'],['320'],"['38,859元/平']",黄埔区
['保利香雪山，小高层顶楼复式，使用率高'],['保利香雪山花园 '],['科学城'],['3室2厅 | 71.54平米 | 南 | 精装 | 高楼层(共9层) | 2009年 | 平房'],['410'],"['57,311元/平']",黄埔区
['开元黄埔不限够南北对流户型采光好位置佳'],['实地常春藤 '],['黄埔永和'],['3室2厅 | 96.74平米 | 东南 南 | 精装 | 中楼层(共29层) | 2018年 | 塔楼'],['180'],"['18,607元/平']",黄埔区
['金碧世纪花园 有电梯 医疗配套成熟 产权清晰 满五'],['金碧世纪花园 '],['大沙地'],['3室2厅 | 99.89平米 | 北 | 其他 | 低楼层(共17层) | 2003年 | 塔楼'],['300'],"['30,034元/平']",黄埔区
['户型方正，业主诚心放卖，随时看房'],['绿地城凤语湾 '],['知识城'],['3室2厅 | 85.28平米 | 北 | 其他 | 中楼层(共33层)  | 塔楼'],['166'],"['19,466元/平']",黄埔区
['南向横厅，大阳台三房两卫，中高层采光好视野宽阔'],['时代印记(广州) '],['知识城'],['3室2厅 | 104.95平米 | 南 | 其他 | 低楼层(共26层)  | 塔楼'],['180'],"['17,152元/平']",黄埔区
['南岗地铁口上盖 证过五年唯一低税费 生活方便'],['富域尚品居 '],['南岗'],['3室2厅 | 92.36平米 | 东南 | 其他 | 中楼层(共18层) | 2009年 | 塔楼'],['267'],"['28,909元/平']",黄埔区
['此房是南北对流大三房，业主精心设计。可拎包入住'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 99.4平米 | 南 北 | 精装 | 33层 | 2017年 | 塔楼'],['224'],"['22,536元/平']",黄埔区
['三房，满五不唯一，不带车位， 楼层好，视野开阔'],['龙光峰景华庭 '],['科学城'],['3室1厅 | 83.6平米 | 南 北 | 其他 | 中楼层(共18层) | 2009年 | 塔楼'],['200'],"['23,924元/平']",黄埔区
['黄埔开发区东区 小三房 电梯高楼层'],['南康新村 '],['开发东区'],['3室2厅 | 73.4平米 | 北 | 其他 | 高楼层(共11层)  | 塔楼'],['102'],"['13,897元/平']",黄埔区
['空置 看房方便 诚心出 便宜  格局好'],['富颐华庭T区 '],['大沙地'],['3室2厅 | 100.88平米 | 东南 南 | 精装 | 低楼层(共32层)  | 塔楼'],['558'],"['55,314元/平']",黄埔区
['视野开阔，户型方正，风光好，环境可以，空气清新'],['招商雍景湾北区 '],['知识城'],['3室2厅 | 89.53平米 | 北 | 精装 | 低楼层(共22层)  | 平房'],['146'],"['16,308元/平']",黄埔区
['峰湖三房，位置好，业主诚心出手'],['峰湖御境 '],['科学城'],['3室2厅 | 90.74平米 | 北 | 精装 | 中楼层(共33层) | 2018年 | 塔楼'],['350'],"['38,572元/平']",黄埔区
['满二不唯一，高楼层，采光通风好'],['省电力一局 '],['南岗'],['3室1厅 | 79.47平米 | 南 | 其他 | 高楼层(共7层) | 1990年 | 塔楼'],['120'],"['15,101元/平']",黄埔区
['时代天韵自住三房，全屋定制，拎包入住，诚心出'],['时代中国时代天韵 '],['知识城'],['3室2厅 | 97.5平米 | 北 | 精装 | 中楼层(共23层)  | 塔楼'],['230'],"['23,590元/平']",黄埔区
['4地铁3电车半小时畅达全城，户型正南向看花园'],['黄埔中央城 '],['香雪'],['3室2厅 | 103.59平米 | 南 | 其他 | 中楼层(共32层) | 2023年 | 塔楼'],['375'],"['36,201元/平']",黄埔区
['业主自已装修精致三房望小区园林与别墅南北对流保养好'],['峰湖御境 '],['科学城'],['3室1厅 | 90.74平米 | 东北 | 精装 | 高楼层(共33层) | 2018年 | 塔楼'],['326'],"['35,927元/平']",黄埔区
['康晖苑实用三房，业主重新装修过，满五唯一，急卖'],['宏康花园二期康晖苑 '],['开发东区'],['3室2厅 | 88.95平米 | 北 | 精装 | 高楼层(共7层) | 2005年 | 塔楼'],['108'],"['12,142元/平']",黄埔区
['户型方正 保养好 近地铁口 采光好'],['绿地城凤语湾 '],['知识城'],['3室2厅 | 100.47平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合'],['169'],"['16,821元/平']",黄埔区
['宝能文化广场 精致三房南向高层 视野开阔看房方便'],['宝能文化广场 '],['科学城'],['3室2厅 | 94.97平米 | 南 | 精装 | 高楼层(共31层) | 2018年 | 塔楼'],['325'],"['34,222元/平']",黄埔区
['时代春树里：位置安静三房中间楼层，环境好满五唯一'],['时代春树里 '],['香雪'],['3室1厅 | 81.76平米 | 东北 | 精装 | 低楼层(共34层) | 2016年 | 塔楼'],['200'],"['24,462元/平']",黄埔区
['奥园公馆精装修两房 户型方正 中楼层 满两年 看花园'],['奥园香雪公馆 '],['香雪'],['3室1厅 | 82.74平米 | 北 | 精装 | 中楼层(共32层) | 2017年 | 塔楼'],['354'],"['42,785元/平']",黄埔区
['满两年 业主诚心卖 南北对流 高楼层'],['新福港鼎峰 '],['科学城'],['3室2厅 | 137.64平米 | 南 | 其他 | 中楼层(共26层) | 2015年 | 塔楼'],['610'],"['44,319元/平']",黄埔区
['时代春树里3房，，小区中轴，视野开阔'],['时代春树里 '],['香雪'],['3室2厅 | 81平米 | 北 | 精装 | 中楼层(共35层) | 2017年 | 塔楼'],['225'],"['27,778元/平']",黄埔区
['小区安静精装修大三房 采光视野好 税费低看房方便。'],['越秀岭南山畔 '],['科学城'],['3室2厅 | 142.14平米 | 南 北 | 精装 | 中楼层(共32层) | 2014年 | 塔楼'],['568'],"['39,961元/平']",黄埔区
['7月满五唯一、南向单边位、采光通风好、包车位'],['时代春树里 '],['香雪'],['3室2厅 | 92.87平米 | 南 | 精装 | 高楼层(共35层) | 2017年 | 塔楼'],['230'],"['24,766元/平']",黄埔区
['舒适小区 低层三房 地铁口 看房方便'],['万科城 '],['科学城'],['3室2厅 | 98.58平米 | 东 北 | 精装 | 低楼层(共12层) | 2008年 | 板塔结合'],['370'],"['37,533元/平']",黄埔区
['知识城精装小三房，小区安静，采光好'],['万科幸福荟 '],['知识城'],['3室2厅 | 84.34平米 | 南 | 其他 | 高楼层(共33层)  | 板楼'],['220'],"['26,085元/平']",黄埔区
